velocity,x_velocity,y_velocity,avg_pressure,avg_x,avg_y,forgery
12436.391752907379,4546.53130287648,10625.493513818386,517.2515337423313,49.45398773006135,115.57668711656441,1
13969.055192498716,5215.011286681715,11807.562076749437,529.2048192771084,55.66867469879518,126.0421686746988,1
13290.999207735762,5368.421052631579,10970.998925886144,542.9768786127167,57.78034682080925,118.08092485549133,1
12593.2547366687,4780.021834061135,10590.61135371179,536.577380952381,52.125,115.48809523809524,1
12784.104943555783,5047.869542346134,10761.178327196212,543.3238636363636,54.52272727272727,116.23295454545455,1
12873.543525928471,4958.703606900157,10752.744380554104,527.4325842696629,53.29213483146067,115.56179775280899,1
12958.641023027627,5189.852700490998,10726.677577741408,546.1538461538462,56.289940828402365,116.34319526627219,1
11340.64585694292,4534.006376195537,9463.868225292243,510.72777777777776,47.40555555555556,98.95,1
12110.198620741734,4648.777895855473,10224.22954303932,516.5657142857143,49.994285714285716,109.95428571428572,1
10527.176392095327,4281.849483521889,8534.185932120019,748.279792746114,45.10362694300518,89.89637305699482,1
10514.053793214227,4135.460251046025,8666.317991631799,727.7540983606557,43.20765027322405,90.5464480874317,1
13439.382869840672,5181.5252416756175,11061.761546723952,681.5168539325842,54.20224719101124,115.71348314606742,1
11650.062704303224,5068.322981366459,9253.105590062112,696.3957219251337,52.36363636363637,95.59893048128342,1
12691.917176768608,5069.444444444444,10380.876068376068,696.4692737430167,53.01675977653631,108.56424581005587,1
12259.313941055685,4380.539989811513,10300.050942435048,684.2989130434783,46.733695652173914,109.88586956521739,1
12040.064619485474,4600.098376783079,10021.151008362027,687.7393617021277,49.744680851063826,108.36702127659575,1
12795.69301801095,5043.918918918919,10590.733590733591,736.3333333333334,53.59487179487179,112.53333333333333,1
12522.092613236719,4861.163227016886,10453.095684803002,742.0252525252525,52.343434343434346,112.55555555555556,1
12439.29396396229,4733.232476046394,10350.983358547655,716.9684210526316,49.4,108.03157894736842,1
8532.252086441535,3573.5072754641246,7076.7686904164575,483.9226519337017,39.348066298342545,77.92265193370166,0
9338.55787950655,3973.432518597237,7419.766206163656,445.49700598802394,44.778443113772454,83.61676646706587,0
9702.70199361061,4224.90157480315,7810.531496062992,476.3238636363636,48.77840909090909,90.17613636363636,0
9088.090546407404,3715.9032424086463,7345.342254246011,468.74301675977654,40.33519553072626,79.73184357541899,0
9015.08446323898,4386.812263754725,7072.658546829063,621.9155555555556,46.422222222222224,74.84444444444445,0
9757.531816912877,4769.386926512383,7478.684531059684,631.482905982906,50.2008547008547,78.71794871794872,0
9820.16881678842,4393.468737554759,7907.606531262445,618.2660944206009,47.347639484978544,85.21888412017168,0
8650.34085828459,3804.6062407132245,7070.208023774146,537.8648648648649,39.544401544401545,73.48648648648648,0
8315.531792560225,3824.8072880168183,6702.873160476524,462.4592592592593,40.42962962962963,70.85185185185185,0
11365.9520837001,5047.988366456617,9373.242850218128,521.0274725274726,57.21978021978022,106.24725274725274,0
8234.9126519823,3401.6516516516517,6721.0960960960965,500.22594142259413,37.9163179916318,74.9163179916318,0
9828.584756802862,4326.698398961488,8030.722630895716,504.6666666666667,46.291666666666664,85.92129629629629,0
6751.628288389827,2547.476759628154,5760.956175298805,821.829090909091,27.901818181818182,63.09818181818182,0
6727.553506131064,2348.1579820776633,5823.0999004314635,841.9263565891473,27.42248062015504,68.00387596899225,0
6071.505861006637,2022.576760987357,5314.870559903672,925.4233870967741,27.092741935483872,71.19354838709677,0
7052.545372444669,2543.9652290203944,6066.198595787362,877.6525096525097,29.37837837837838,70.05405405405405,0
10830.386782715248,4163.816381638164,9045.454545454546,390.1658031088083,47.93782383419689,104.139896373057,0
9430.772525605827,3880.0182481751826,7606.751824817518,335.77777777777777,47.25,92.63333333333334,0
11342.83881063323,4352.647352647353,9509.49050949051,385.7584269662921,48.95505617977528,106.95505617977528,0
10885.392565167074,4418.82804995197,8959.654178674351,384.62841530054646,50.27322404371585,101.93442622950819,0
11352.329239383858,6363.948694457169,8206.59642693541,359.198224852071,82.20414201183432,106.00591715976331,1
11286.730397552537,6371.746332229058,8169.663984855655,360.8328173374613,83.36532507739938,106.88854489164086,1
12965.730545665663,7569.2969145169445,9076.125442589782,414.2469879518072,90.14759036144578,108.0933734939759,1
11477.143724240468,6259.378881987577,8387.080745341615,422.3973509933775,83.42384105960265,111.78145695364239,1
9816.387752990466,5948.275862068966,6652.709359605911,389.8307210031348,83.27586206896552,93.13793103448276,1
10829.442854065435,5738.181818181818,8059.151515151515,379.7921686746988,71.29518072289157,100.13253012048193,1
11501.976292305762,6312.340425531915,8440.283687943262,459.2793103448276,76.72758620689655,102.59310344827587,1
10261.233284321917,5526.624203821656,7752.101910828025,394.3914373088685,66.33639143730886,93.04892966360856,1
11003.170189744678,5968.30985915493,8089.53722334004,401.3687707641196,78.83720930232558,106.85714285714286,1
12756.128152904144,6428.38370565046,9785.80814717477,472.79505300353355,86.43109540636043,131.57243816254416,1
10476.445807809927,6089.684959349594,7694.613821138211,381.6008064516129,96.6491935483871,122.12096774193549,1
10461.986794267494,5976.005816771692,7675.472612699951,353.0147058823529,90.65073529411765,116.43014705882354,1
11582.120503275837,6194.041867954911,8832.796564680622,443.1834061135371,100.78165938864629,143.71615720524017,1
10554.297148889056,5722.472472472473,7851.351351351352,439.85767790262173,85.64419475655431,117.50561797752809,1
12133.172692127497,6701.1378002528445,8984.57648546144,380.57528957528956,102.32818532818533,137.1969111969112,1
10568.989492806073,5379.468845760981,8168.539325842697,372.19029850746267,78.6044776119403,119.35820895522389,1
10693.053612486632,6151.430030643513,7751.021450459652,374.74716981132076,90.90188679245283,114.53962264150944,1
10224.342259024566,5643.675298804781,7606.573705179283,414.256,90.66,122.192,1
10666.158405841701,5952.489837398374,7885.162601626016,357.55598455598454,90.45945945945945,119.83011583011583,1
9893.344626155122,5189.605389797883,7487.969201154957,438.7865612648221,85.24901185770752,123.00395256916995,1
9878.111771781718,6097.700019657952,6711.224690387262,229.45244956772333,89.39193083573487,98.38616714697406,0
9403.018613386115,5616.946649436958,6493.815765183681,207.55988857938718,84.75487465181058,97.98607242339833,0
9844.302012756685,5865.538404314673,6983.819973963176,238.0137741046832,86.88429752066116,103.44903581267218,0
9009.230384146053,5380.8281141266525,6328.462073764787,337.08516483516485,84.96978021978022,99.93406593406593,0
11475.526721974864,5980.890179003387,8434.687953555878,503.38709677419354,66.46505376344086,93.73387096774194,0
11251.786158521414,5941.190590494479,8166.346615458473,498.7021857923497,67.6256830601093,92.9535519125683,0
11592.569404563197,6161.304736371761,8523.011617515638,541.7161125319693,70.53196930946291,97.56777493606138,0
10197.114639650508,5228.641171684296,7597.843775427176,505.3145539906103,60.33802816901409,87.67840375586854,0
11297.776130775195,6734.422403733955,7529.521586931155,526.0436137071652,89.89719626168224,100.51090342679127,0
12296.061500595424,7045.246690734055,8365.824308062574,489.73354231974923,91.76489028213166,108.96551724137932,0
12231.855960967334,7514.567669172932,8062.0300751879695,508.95238095238096,108.78231292517007,116.70748299319727,0
13696.553705599112,8600.0,9022.304832713755,510.05387205387206,116.83838383838383,122.57575757575758,0
12996.693637592445,8250.913988839715,8719.261112180104,663.0103896103897,111.37662337662337,117.6987012987013,0
8524.438345554656,5294.884327142392,5712.772890192245,662.5341176470588,76.47058823529412,82.50588235294117,0
10632.242201128842,6150.089338892198,7757.593805836807,699.0626702997275,84.40871934604904,106.47138964577657,0
11830.669492410161,7206.877528503126,8064.545788892975,711.7138964577657,106.7874659400545,119.49591280653951,0
8777.816683779587,5065.752461322081,6201.12517580872,274.9516129032258,77.45698924731182,94.81720430107526,0
9952.049021313402,5665.573172954256,7095.133952979771,255.16893732970027,84.70572207084469,106.07901907356948,0
10319.91969308897,6335.22834944097,7053.060451013834,531.7581395348838,77.74651162790698,86.55581395348837,0
10068.845485788906,5703.412576687117,7208.013803680981,537.5906976744186,69.18372093023255,87.43488372093023,0
15104.9972028504,7597.014925373134,11559.377027903958,542.3169014084507,82.44366197183099,125.44366197183099,1
13477.676481909717,6991.329479768786,10183.236994219653,544.080459770115,69.51149425287356,101.24712643678161,1
16366.208318228235,8262.099308610936,12685.732243871778,538.648275862069,90.65517241379311,139.19310344827585,1
16996.04994433704,8585.704831237592,12888.153540701522,551.9692307692308,99.79230769230769,149.8,1
15812.58446539886,8707.18877849211,11422.559906487435,542.8866666666667,99.32,130.29333333333332,1
15525.152233220397,8801.401869158879,11198.598130841121,538.9929577464789,106.11267605633803,135.01408450704224,1
19878.10058934135,10423.218221895664,15030.124908155767,562.6451612903226,114.40322580645162,164.96774193548387,1
16196.979605872666,8797.684338817795,11586.837294332723,521.48322147651,96.89261744966443,127.61073825503355,1
16836.907465954395,8695.707879564381,13086.483023702755,506.6458333333333,94.26388888888889,141.86111111111111,1
16702.63986184337,9157.036029911626,12301.835486063903,474.73793103448276,92.89655172413794,124.8,1
14590.248007885242,8105.200945626478,10466.903073286052,553.625850340136,93.29251700680273,120.47619047619048,1
15529.672901867927,8566.791510611736,11325.842696629214,533.7571428571429,98.02857142857142,129.6,1
13344.80071481213,7463.356973995272,9718.676122931442,501.6732026143791,82.5359477124183,107.47712418300654,1
14005.144194194667,7529.550827423168,10502.364066193853,564.1602564102565,81.66666666666667,113.91025641025641,1
12960.94101311318,7656.9222283508,9001.103143960287,471.4,89.56129032258065,105.28387096774193,1
14449.414603884934,8651.937046004843,9603.510895883777,546.9014084507043,100.65492957746478,111.72535211267606,1
14282.65662806765,8052.631578947368,10291.543465405086,522.05,85.10625,108.76875,1
15497.458237833021,8622.971285892634,11189.138576779027,500.61654135338347,103.86466165413533,134.77443609022558,1
15540.047383794581,8920.096852300243,10924.334140435836,522.7727272727273,95.68831168831169,117.18831168831169,1
17713.407141539512,8945.406125166444,13597.203728362183,589.5671641791045,100.26865671641791,152.41044776119404,1
10895.939030311325,6139.41568426448,7455.151204510507,364.0052356020942,62.712041884816756,76.15183246073299,0
12729.328368246397,6822.463768115942,9088.509316770187,448.30386740331494,72.8232044198895,97.01104972375691,0
11099.406005572619,5905.172413793103,8016.734279918864,451.2096774193548,62.60752688172043,84.99462365591398,0
11877.21901935289,6767.5568743818,8204.747774480713,468.2111111111111,76.02222222222223,92.16666666666667,0
11355.80565257621,6238.681102362205,7900.09842519685,569.8070175438596,74.13450292397661,93.87719298245614,0
12434.29575557439,6832.218219248584,8660.833762223367,613.4970760233919,77.63157894736842,98.4093567251462,0
12342.893536986041,6568.5874553799085,8894.441611422744,568.9039548022599,72.77401129943503,98.54237288135593,0
12707.19073279605,7168.858495528669,8930.036822724882,625.5680473372781,80.63905325443787,100.44970414201184,0
16173.968609492757,11212.603437301083,9768.936982813495,648.0378787878788,133.4469696969697,116.26515151515152,0
13854.19012230307,8895.002807411567,8790.56709713644,567.4213836477987,99.63522012578616,98.46540880503144,0
13434.47401603292,8274.266365688487,8490.40632054176,490.57516339869284,95.83006535947712,98.33333333333333,0
14718.050716596223,9067.498581962564,9404.424276800908,629.8064516129032,103.13548387096775,106.96774193548387,0
9642.132443365672,6204.053109713487,6112.1593291404615,680.6730038022814,67.51330798479087,66.51330798479087,0
11971.931998968073,7377.404830126893,7875.153499795334,701.0416666666666,93.86979166666667,100.203125,0
10179.012372449528,6712.460063897764,6379.735280693747,679.7336956521739,79.92934782608695,75.96739130434783,0
14863.31213801582,9538.309441423628,9471.082550667326,726.0227272727273,109.63636363636364,108.86363636363636,0
10994.436020940882,5037.619314991578,8508.70297585626,389.1437125748503,53.724550898203596,90.74251497005989,0
11819.680680704587,6210.843373493976,8463.855421686747,471.3177083333333,64.4375,87.8125,0
10364.045532631655,6310.1604278074865,6920.608802961744,681.4608294930875,70.69124423963133,77.52995391705069,0
11382.321200105249,6698.5668053629215,7842.810910772076,684.4356435643564,71.72772277227723,83.98019801980197,0
9483.318002479013,4275.38726333907,6930.5794606999425,681.2945205479452,51.04109589041096,82.73972602739725,1
8410.837818165452,4004.02144772118,6213.13672922252,559.8,47.792,74.16,1
8352.902331516989,3912.1920404295643,6264.055590650663,554.5275590551181,48.76377952755905,78.07874015748031,1
8763.841126617159,4564.640111809923,6105.5206149545775,553.0336134453781,54.890756302521005,73.4201680672269,1
9444.672707097334,5119.834710743801,6460.055096418733,587.4596774193549,59.95161290322581,75.64516129032258,1
8331.39816681871,4440.476190476191,5812.830687830688,555.8145161290323,54.145161290322584,70.87903225806451,1
8837.102500468633,4966.7128987517335,5821.081830790568,593.9752066115702,59.1900826446281,69.37190082644628,1
8830.703642260947,4589.72554539057,6111.893033075299,563.6446280991736,53.900826446280995,71.77685950413223,1
8640.95930015243,4905.247813411079,5703.3527696793,591.0608695652174,58.52173913043478,68.04347826086956,1
8469.138763278255,4794.617563739377,5493.626062322946,565.9739130434782,58.869565217391305,67.45217391304348,1
8297.842580766723,4818.702290076336,5344.7837150127225,765.9097744360902,56.954887218045116,63.17293233082707,1
8953.497789487528,4980.0266311584555,6058.588548601864,791.8203125,58.4375,71.09375,1
9354.092487867272,5307.905686546464,6057.55894590846,763.5234375,59.796875,68.2421875,1
9216.941646809226,4922.176308539945,6195.592286501377,782.1923076923077,54.97692307692308,69.2,1
9382.669846163191,5120.195667365479,6204.751921733054,778.1190476190476,58.15079365079365,70.46825396825396,1
9560.419812278133,5417.385057471264,6129.310344827586,760.8181818181819,62.32231404958678,70.51239669421487,1
9654.453941929243,5478.862973760933,6235.422740524781,764.9669421487604,62.12396694214876,70.70247933884298,1
8656.088885224332,5219.562243502052,5265.389876880985,784.3671875,59.6171875,60.140625,1
9063.928479864191,5160.305343511451,5863.983344899376,741.28,59.488,67.6,1
9108.515107742875,5204.514363885089,5820.109439124487,773.6461538461539,58.53076923076923,65.45384615384616,1
11562.530215651715,5534.8226018396845,8582.785808147175,363.4876033057851,69.6198347107438,107.95867768595042,0
11626.951705211572,6153.225806451613,8053.970223325062,412.4488188976378,78.10236220472441,102.22834645669292,0
13651.125463322394,6947.303921568628,9563.725490196079,401.7635135135135,76.60810810810811,105.45945945945945,0
13035.390030777686,6427.13567839196,9479.27135678392,420.65734265734267,71.55244755244755,105.53146853146853,0
6318.01738891546,3197.0176231360147,4349.751468594668,695.4356435643564,35.024752475247524,47.65346534653465,0
6185.658026984208,2936.8331199317113,4518.992744344857,708.2264150943396,32.45754716981132,49.943396226415096,0
6600.807993668907,3243.730752309723,4799.384073911131,712.6188118811881,36.5,54.004950495049506,0
7216.506721564332,3747.4478473146914,5093.2090545938745,690.2089552238806,42.004975124378106,57.08955223880597,0
8566.707901803635,3920.700308959835,6487.126673532441,684.1472392638037,46.71165644171779,77.28834355828221,0
6661.941159902793,2994.269340974212,5079.410560785919,690.9364161849711,42.283236994219656,71.72832369942196,0
7151.4347544648945,3220.686580472581,5415.960766830138,697.8850574712644,41.51724137931034,69.816091954023,0
8488.266674162767,3794.4199706314243,6545.276554087127,713.8023952095808,46.41916167664671,80.07185628742515,0
11799.03016572207,5758.83152173913,9166.440217391304,553.7734375,66.2265625,105.4140625,0
9566.183445255745,4928.297055057618,7068.501920614597,532.1185185185185,57.022222222222226,81.78518518518518,0
9139.6965919211,4739.9481193255515,6839.169909208819,537.8914728682171,56.65891472868217,81.75193798449612,0
8542.625645816068,4439.93417443774,6335.710367526056,633.1006289308176,50.905660377358494,72.64150943396227,0
8678.600276525476,4226.027397260274,6446.347031963471,323.53416149068323,45.98757763975155,70.14906832298136,0
9161.948116105965,4599.538372763993,6586.843623773802,414.92105263157896,52.44078947368421,75.09868421052632,0
10093.62887481316,5051.507537688442,7448.492462311558,373.021582733813,57.856115107913666,85.30935251798562,0
9641.459778044797,4824.9027237354085,7011.024643320363,305.6074074074074,55.111111111111114,80.08148148148148,0
6665.246480298123,3451.0512483574244,4704.664914586071,560.1875,54.713541666666664,74.58854166666667,1
6111.289202765393,3198.7281399046105,4346.899841017488,581.8677248677249,53.22751322751323,72.33333333333333,1
6114.819597407412,3056.978233034571,4237.195902688861,604.3453608247422,49.22680412371134,68.23195876288659,1
6014.760003593064,3084.7066578773897,4253.131179960448,608.3709677419355,50.31720430107527,69.3763440860215,1
6022.340056755819,2952.5379037574157,4374.423203691496,597.4836956521739,48.68478260869565,72.1304347826087,1
6384.596059321508,3063.941990771259,4683.58602504944,627.0515463917526,47.91752577319588,73.24742268041237,1
6180.0096727740265,3157.318287421175,4309.326252904082,602.532967032967,52.26923076923077,71.34065934065934,1
6132.661113930593,3127.4887604367373,4322.736030828516,637.1746031746031,51.52910052910053,71.22222222222223,1
6163.915849352815,3345.8068827263614,4146.007350484464,612.25,54.42391304347826,67.44021739130434,1
6135.84363663078,3313.4535367545077,4246.185852981969,578.1396648044692,53.385474860335194,68.41340782122904,1
6760.244766142964,3653.4391534391534,4620.701058201058,736.2072538860103,57.24352331606217,72.39896373056995,1
6468.23141481466,3598.8939492517893,4298.308392973325,724.6752577319587,57.02577319587629,68.1082474226804,1
6226.7896332793,3220.379146919431,4427.5558564658095,682.0346534653465,47.09405940594059,64.74752475247524,1
6283.252941566487,3430.39677202421,4281.102891728312,708.6108374384237,50.25615763546798,62.7192118226601,1
6283.333590190778,3336.7071524966263,4259.109311740891,696.7692307692307,47.54807692307692,60.69230769230769,1
6476.301306695594,3386.2690707350903,4523.578363384188,691.5025125628141,49.07537688442211,65.55778894472361,1
6442.222238751903,3492.916818016709,4382.128586996005,676.5445026178011,50.345549738219894,63.16230366492147,1
6432.922532739903,3343.7385236871096,4500.918105031215,708.3681592039801,45.298507462686565,60.975124378109456,1
6869.687201946038,3520.2702702702704,4927.177177177177,699.7927461139897,48.590673575129536,68.01036269430051,1
6730.2033583449265,3657.099119785687,4556.831228473019,713.5513513513514,51.65405405405406,64.36216216216216,1
6995.524746062294,3739.921512665002,4840.884766321798,204.4023668639053,62.02958579881657,80.28994082840237,0
7077.251046182524,3557.5589459084604,5175.797503467406,259.8125,58.29545454545455,84.8125,0
6282.238462972637,3270.8333333333335,4489.41798941799,302.3735632183908,56.8448275862069,78.02298850574712,0
6557.769720122833,3719.1400832177533,4346.740638002774,340.78142076502735,58.612021857923494,68.50273224043715,0
5193.979592910091,2407.9763663220087,3928.8035450516986,539.1725490196078,31.96470588235294,52.15294117647059,0
5915.434622306275,2479.088639200999,4687.578027465668,556.6196581196581,33.94444444444444,64.18376068376068,0
6427.651088684693,2778.1806196440343,5061.634805537245,560.5927601809955,38.14027149321267,69.48868778280543,0
7141.762726131807,3116.3967611336034,5660.25641025641,666.9515418502202,40.691629955947135,73.90748898678414,0
4538.358882011197,2311.5570073106237,3318.4009954891894,490.80833333333334,41.28055555555556,59.26111111111111,0
5290.577345537679,2591.281211625051,3913.221449038068,495.5049504950495,41.78547854785479,63.102310231023104,0
5386.92066814705,2375.451263537906,4224.829522663457,525.1848184818482,39.08910891089109,69.52145214521452,0
5852.538733824194,2429.2848581701955,4774.071114662405,558.8990825688073,37.18960244648318,73.08562691131499,0
5699.774147035411,2364.1947224749774,4579.390354868062,497.58496732026146,33.9640522875817,65.7875816993464,0
6672.900320052513,3190.7968574635242,5040.123456790124,507.92760180995475,51.457013574660635,81.28054298642535,0
7777.335982080504,3523.939808481532,5985.294117647059,513.8585858585859,52.04040404040404,88.38888888888889,0
5986.669856936042,3000.0,4526.222746022392,321.6,40.728,61.448,0
6826.312330618302,3331.3151698620923,5203.498150016818,331.03139013452915,44.412556053811656,69.37219730941705,0
7182.937238503572,3358.974358974359,5574.224021592443,333.7716894977169,45.461187214611876,75.44292237442923,0
6261.115788684633,3071.2426805465193,4797.983083929733,290.72641509433964,44.533018867924525,69.57075471698113,0
6987.104390811851,3319.2410119840215,5378.162450066578,320.2723004694836,46.81220657276995,75.84976525821597,0
5865.755594991869,2673.261205564142,4743.431221020092,744.6828358208955,32.26865671641791,57.257462686567166,1
6892.510885423697,3205.7663125948407,5623.975720789074,784.4555984555984,40.78378378378378,71.54826254826254,1
7762.908477712824,3581.0147299509003,6204.255319148936,773.734126984127,43.41269841269841,75.21428571428571,1
8266.969467453762,4056.0716655607166,6486.396814863968,818.138775510204,49.89795918367347,79.79591836734694,1
6168.218305610684,3509.049773755656,4528.4421460892045,670.7381974248927,46.59656652360515,60.13304721030043,1
8236.192941209561,4334.37717466945,6379.262352122478,749.4700854700855,53.23504273504273,78.35042735042735,1
8919.823926399198,4263.3614627285515,7209.563994374121,789.1603375527426,51.16033755274262,86.51476793248945,1
9031.158896743487,4547.096317280453,7112.606232294617,774.6991150442478,56.81858407079646,88.87610619469027,1
9155.786178919474,4890.185312285518,7054.2210020590255,786.2905982905983,60.8974358974359,87.84615384615384,1
8887.362000270945,4565.414057063326,6909.185803757829,784.3392070484582,57.801762114537446,87.47577092511013,1
4630.284457909661,2346.753548987666,3620.6655806376543,734.0371428571428,28.81142857142857,44.45142857142857,1
5997.815268117911,3130.203442879499,4601.251956181533,704.9038461538462,38.465384615384615,56.542307692307695,1
5503.5064517807805,2821.3564213564214,4259.451659451659,756.1376811594203,35.42028985507246,53.47463768115942,1
5680.103684641403,2990.9516380655227,4365.990639625585,754.205533596838,37.88932806324111,55.308300395256914,1
5962.49638297298,3100.4566210045664,4622.526636225266,791.2813688212927,38.72623574144487,57.73764258555133,1
6159.5590221623015,3079.346210995542,4881.1292719167905,795.0674157303371,38.80898876404494,61.51685393258427,1
5653.591021537783,3063.6758321273514,4307.091172214183,772.9,39.2037037037037,55.114814814814814,1
6088.4291852460265,3278.622668579627,4658.536585365854,764.9386281588447,41.24909747292419,58.6101083032491,1
5887.501117190822,2966.5171898355757,4662.481315396114,723.6507352941177,36.481617647058826,57.338235294117645,1
6503.384172180088,3347.203728362184,5079.893475366179,721.5674603174604,39.90079365079365,60.55555555555556,1
7110.339794222089,3500.0,5703.994760969221,357.3031674208145,48.366515837104075,78.82352941176471,0
8120.6856017550745,3805.2856587640886,6605.5188495919165,360.29047619047617,46.62380952380953,80.93333333333334,0
7741.533018747155,3347.4195961106957,6516.828721017203,381.76785714285717,39.95982142857143,77.79464285714286,0
8621.286428592099,4241.6107382550335,6890.248716936439,328.7894736842105,51.4066985645933,83.50717703349282,0
6340.937700333586,3063.013698630137,5125.529265255293,713.144694533762,39.543408360128616,66.17041800643086,0
6687.719246985872,3269.9609882964887,5405.20156046814,681.1,43.355172413793106,71.6655172413793,0
6734.339989033129,3397.5622406639004,5364.6265560165975,650.2006688963211,43.81605351170568,69.18394648829431,0
6262.600553216528,3086.6930171277995,5029.512516469038,665.3205574912892,40.815331010452965,66.50522648083624,0
7172.533642673371,3458.6513994910943,5869.910941475827,303.1308016877637,45.881856540084385,77.86919831223629,0
8344.110429555103,3981.468771448181,6900.480439258751,390.9871794871795,49.58119658119658,85.93162393162393,0
8155.457076847853,3942.5569176882664,6707.180385288967,416.22566371681415,49.80530973451327,84.73008849557522,0
7097.818110797927,3519.543509272468,5794.864479315264,341.2346570397112,44.53429602888087,73.32490974729242,0
6705.549590678772,3211.8476727785614,5581.100141043724,327.49212598425197,44.826771653543304,77.89370078740157,0
6982.141901451092,3409.840895698291,5718.031820860342,346.9169811320755,43.67169811320755,73.23396226415095,0
8106.036443311315,4100.440528634361,6368.575624082232,527.4260089686098,62.60986547085202,97.24215246636771,0
7551.570440265892,4037.885462555066,5875.183553597651,545.9819004524887,62.21266968325792,90.52036199095022,0
9149.033478242924,4575.42492917847,7297.804532577904,562.4158415841584,63.96534653465346,102.02475247524752,0
8068.967896585007,4005.2219321148823,6483.355091383812,489.0,60.45320197044335,97.85714285714286,0
8884.635294349344,4126.88098495212,7284.883720930233,488.0144230769231,58.01442307692308,102.40865384615384,0
9308.096899179669,4381.79347826087,7628.736413043478,516.5414634146341,62.926829268292686,109.55609756097562,0
6943.9478998917175,3422.7989487516425,5388.304862023653,685.0416666666666,48.236111111111114,75.93518518518519,1
6316.011708811391,3131.77431328879,4943.207126948775,616.2794117647059,41.3578431372549,65.27941176470588,1
7013.896975786399,3606.9823712409266,5286.899412374698,730.7906976744187,48.53488372093023,71.13953488372093,1
7492.57869384138,4013.4680134680134,5539.842873176207,692.0276497695853,49.43778801843318,68.23963133640552,1
7664.177049905868,3705.174927113703,5936.588921282799,704.4220183486239,46.637614678899084,74.72477064220183,1
8135.999113289951,3914.0919366993216,6377.1665410700825,708.3863636363636,47.21818181818182,76.93181818181819,1
7992.403591376636,4055.534130350945,6159.274971075974,698.2935779816514,48.23853211009175,73.26146788990826,1
7139.884709534341,3774.1514360313317,5292.754569190601,701.2355555555556,51.39555555555555,72.07555555555555,1
6742.464016719158,3196.578212290503,5270.600558659218,634.3624454148471,39.97816593886463,65.91703056768559,1
8196.449845177318,4197.083021690351,6377.71129394166,702.555023923445,53.698564593301434,81.59808612440192,1
5435.975256913373,2801.872074882995,4102.964118564742,669.040650406504,36.50406504065041,53.45528455284553,1
5597.150657295981,2712.468982630273,4345.223325062035,624.804255319149,37.212765957446805,59.61276595744681,1
5876.94152869941,2942.181340341656,4481.274638633377,598.4217391304347,38.93913043478261,59.30869565217391,1
5413.0081480540985,2578.1147000659194,4278.510217534607,563.7296137339056,33.57081545064378,55.712446351931334,1
6670.462675994524,3384.150675195451,5017.057569296375,538.4285714285714,43.884792626728114,65.05990783410138,1
6166.633283015478,3085.207907293797,4701.772324471711,533.2783018867924,42.698113207547166,65.07075471698113,1
6568.5718425239875,3354.9931600547197,4961.012311901505,568.0093457943925,45.8411214953271,67.78504672897196,1
5437.729945362895,2539.8540145985403,4308.029197080292,564.478431372549,34.11372549019608,57.86274509803921,1
5514.22602979151,2799.0697674418607,4195.3488372093025,564.1164658634539,36.25301204819277,54.33734939759036,1
6131.404298645974,2914.852752880922,4810.499359795134,552.801652892562,37.62809917355372,62.099173553719005,1
6168.543648469515,3223.6045729657026,4732.010759919301,240.83255813953488,44.59069767441861,65.45581395348837,0
6867.965155667139,3666.8835393623945,5192.908262849707,216.9375,54.19230769230769,76.7451923076923,0
7494.8478170726785,3882.409793814433,5758.376288659794,260.0892857142857,53.799107142857146,79.79464285714286,0
7186.230850138947,3628.1891723708773,5532.6695706285,239.93805309734512,51.597345132743364,78.68141592920354,0
6853.087931306772,3840.7773610637573,5027.957722468463,565.5564853556485,47.13389121338912,61.70292887029289,0
7378.7350549913135,3849.1735537190084,5498.966942148761,554.0042735042736,47.76923076923077,68.24358974358974,0
8056.343401167598,4349.384503982621,6043.08472121651,609.393665158371,54.35746606334842,75.52488687782805,0
7544.925823183081,3964.7988505747126,5718.031609195402,548.0829493087558,50.866359447004605,73.3594470046083,0
6675.176555849034,3656.580493537015,5065.804935370153,296.9065040650407,50.59756097560975,70.09756097560975,0
5414.513163236765,2764.2899233942253,4233.352975839717,282.8142292490119,37.08300395256917,56.790513833992094,0
6458.4346181032115,3449.7455470737914,4902.35368956743,278.4347826086956,47.15652173913043,67.01304347826087,0
7250.1160978377075,3756.7966903073284,5563.829787234043,322.7591836734694,51.88979591836735,76.84897959183674,0
7451.0807143315815,4026.3317191283295,5638.922518159807,258.20600858369096,57.09442060085837,79.96137339055794,0
6302.334836121519,3788.9513728084685,4413.4965266291765,775.4820512820513,58.738461538461536,68.42051282051283,0
6339.740221700001,3660.1876675603216,4513.739946380697,654.4666666666667,52.00952380952381,64.13809523809523,0
4896.992449067134,2852.1939953810625,3516.1662817551965,573.5721649484536,50.92783505154639,62.78350515463917,0
7108.129814324723,3320.70272132277,5638.649672752325,248.54807692307693,46.34615384615385,78.69711538461539,0
8216.055102624503,3990.3581267217633,6546.143250688705,260.36764705882354,56.80392156862745,93.18627450980392,0
5677.772158796453,2968.1340341655714,4299.934296977661,591.1210762331839,40.51569506726457,58.69506726457399,0
6268.977736064506,3482.8603022484335,4599.705123479543,569.1747572815534,45.86893203883495,60.577669902912625,0
6737.839112994708,3034.4493903619123,5329.204567447261,807.6062717770035,54.63066202090592,95.94425087108014,1
